latitude,longitude,Place_Name,Vaccine_Type,Phone,Website,Prescreening_Website,Address,City,Zip,County
41.13537,-81.632149,Giant Eagle Pharmacy #5861 #G00176,Pfizer-BioNTech - Ages 12 years and older,330-668-6605,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3750 W. Market St.,Fairlawn,44333,Summit County
40.14312,-82.923516,Giant Eagle Pharmacy #6507 #G00195,Pfizer-BioNTech - Ages 12 years and older,614-865-0487,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,650 North State Street,Westerville,43082,Delaware County
40.83212,-81.380797,Giant Eagle Pharmacy #4387 #G00165,Moderna - Ages 12 years and older,330-493-9404,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3100 Cromer Ave. N.W.,Canton,44709,Stark County
41.403155,-81.694728,Giant Eagle Pharmacy #4009 #G00132,Moderna - Ages 12 years and older,216-739-4120,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1825 Snow Road,Parma,44134,Cuyahoga County
41.459906,-81.864181,Giant Eagle Pharmacy #1297 #G00093,Pfizer-BioNTech - Ages 12 years and older,440-356-3287,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,22160 Center Ridge Road,Rocky River,44116,Cuyahoga County
41.463452,-81.803818,Giant Eagle Pharmacy #1263 #G00090,Pfizer-BioNTech - Ages 12 years and older,216-671-6550,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,15325 Edgecliff Ave.,Cleveland,44111,Cuyahoga County
41.202058,-81.433924,Giant Eagle Pharmacy #4032 #G00140,Moderna - Ages 12 years and older,330-650-4093,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1700 Norton Rd.,Stow,44224,Summit County
41.02621,-80.678882,Giant Eagle Pharmacy #4018 #G00135,Pfizer-BioNTech - Ages 12 years and older,330-726-9518,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,478 Boardman-Canfield Rd.,Youngstown,44512,Mahoning County
41.524118,-81.339314,Giant Eagle Pharmacy #0203 #G00063,Moderna - Ages 12 years and older,440-729-5457,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,12692 Chillicothe Road,Chesterland,44026,Geauga County
40.023698,-83.05749,"CVS Pharmacy, Inc. #06411",Moderna - Ages 12 years and older,(614) 326-1288,https://www.cvs.com/store-locator/details-directions/006411,https://www.cvs.com/immunizations/covid-19-vaccine,3282 TREMONT RD,UPPER ARLINGTON,43221,Franklin County
41.462179,-81.955565000000007,Giant Eagle Pharmacy #1216 #G00087,Moderna - Ages 12 years and older,440-871-5710,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,30275 Detroit Rd.,Westlake,44145,Cuyahoga County
41.405847,-81.79801,Giant Eagle Pharmacy #0465 #G00078,Moderna - Ages 12 years and older,216-267-2185,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,14650 Snow Road,Brookpark,44142,Cuyahoga County
41.46463,-81.091505,Giant Eagle Pharmacy #4133 #G00162,Pfizer-BioNTech - Ages 12 years and older,440-632-5587,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,15400 West High St.,Middlefield,44062,Geauga County
39.953746,-83.128627,Giant Eagle Pharmacy #6519 #G00203,Moderna - Ages 12 years and older,614-878-8942,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4780 West Broad Street,Columbus,43228,Franklin County
41.313198,-81.529315,Giant Eagle Pharmacy #6299 #G00179,Pfizer-BioNTech - Ages 12 years and older,330-468-3263,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,290 East Aurora Road,Northfield,44067,Summit County
40.037164,-82.432364,Giant Eagle Pharmacy #6523 #G00205,Moderna - Ages 12 years and older,740-522-6168,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,553 Hebron Road,Newark,43055,Licking County
40.900756,-81.13133,Giant Eagle Pharmacy #1605 #G00103,Moderna - Ages 12 years and older,330-829-3192,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1800 West State Street,Alliance,44601,Stark County
40.836688,-81.261003,Giant Eagle Pharmacy #1611 #G00104,Moderna - Ages 12 years and older,330-875-1135,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,108 West Main Street,Louisville,44641,Stark County
40.875185,-81.434754,Giant Eagle Pharmacy #4060 #G00148,Moderna - Ages 12 years and older,330-497-1385,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,6493 Strip Avenue NW,North Canton,44720,Stark County
41.493618,-81.986084,Giant Eagle Pharmacy #1284 #G00092,Moderna - Ages 12 years and older,440-933-9598,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,31990 Walker Road,Avon Lake,44012,Lorain County
41.158839,-81.227787,Giant Eagle Pharmacy #6348 #G00180,Moderna - Ages 12 years and older,330-297-7366,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,909 East Main Street,Ravenna,44266,Portage County
41.359701,-81.687277,Acme Pharmacy,Moderna - Ages 12 years and older,(440)842-6700,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,1225 W Pleasant Valley Rd,Cleveland,44134,Cuyahoga County
41.300662,-81.832582,Giant Eagle Pharmacy #4086 #G00153,Pfizer-BioNTech - Ages 12 years and older,440-238-4111,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,15919 Pearl Road,Strongsville,44136,Cuyahoga County
41.415232,-82.204838,Giant Eagle Pharmacy #0220 #G00070,Moderna - Ages 12 years and older,440-282-7651,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,2201 Kresge Drive,Amherst,44001,Lorain County
41.38977,-82.109981,Giant Eagle Pharmacy #6375 #G00182,Pfizer-BioNTech - Ages 12 years and older,440-324-1742,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,320 Market Drive,Elyria,44035,Lorain County
40.037164,-82.432364,Giant Eagle Pharmacy #6523 #G00205,Pfizer-BioNTech - Ages 12 years and older,740-522-6168,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,553 Hebron Road,Newark,43055,Licking County
41.503467,-81.499457,Giant Eagle Pharmacy #0208 #G00065,Pfizer-BioNTech - Ages 12 years and older,216-920-3320,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,25105 Cedar Road,Lyndhurst,44124,Cuyahoga County
41.390005,-81.337363,Giant Eagle Pharmacy #0515 #G00086,Moderna - Ages 12 years and older,440-708-1277,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,8515 Tanglewood Square,Chagrin Falls,44023,Geauga County
41.521627,-81.521555,Giant Eagle Pharmacy #0440 #G00077,Moderna - Ages 12 years and older,216-297-2001,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4401 Mayfield Rd.,South Euclid,44121,Cuyahoga County
41.236692,-81.809989,Giant Eagle Pharmacy #0229 #G00073,Pfizer-BioNTech - Ages 12 years and older,330-225-1159,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3440 Center Road,Brunswick,44212,Medina County
41.153005,-81.408495,Giant Eagle Pharmacy #4096 #G00158,Pfizer-BioNTech - Ages 12 years and older,330-686-9121,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4300 Kent Road,Stow,44224,Summit County
41.10568,-81.241061,Giant Eagle Pharmacy #4095 #G00157,Moderna - Ages 12 years and older,330-325-7967,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4246 State Rt. 44,Rootstown,44272,Portage County
40.83212,-81.380797,Giant Eagle Pharmacy #4387 #G00165,Pfizer-BioNTech - Ages 12 years and older,330-493-9404,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3100 Cromer Ave. N.W.,Canton,44709,Stark County
39.896597,-82.884755,Giant Eagle Pharmacy #6537 #G00211,Moderna - Ages 12 years and older,614-836-8420,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3841 S. Hamilton Road,Groveport,43125,Franklin County
41.416974,-81.926122,Giant Eagle Pharmacy #6359 #G00181,Moderna - Ages 12 years and older,440-777-6148,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,27264 Lorain Rd.,North Olmsted,44070,Cuyahoga County
39.738608,-82.63569,Giant Eagle Pharmacy #6538 #G00212,Pfizer-BioNTech - Ages 12 years and older,740-654-5219,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1394 Ety Shops Way,Lancaster,43130,Fairfield County
41.795157,-80.946229,Giant Eagle Pharmacy #1417 #G00095,Moderna - Ages 12 years and older,440-466-3005,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,755 S. Broadway Avenue,Geneva,44041,Ashtabula County
41.045386,-81.570354,Acme Pharmacy,Pfizer-BioNTech - Ages 12 years and older,(330)753-5021,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,2147 East Ave.,Akron,44314,Summit County
39.073174,-84.348923,"CVS Pharmacy, Inc. #06123",Moderna - Ages 12 years and older,(513) 231-4591,https://www.cvs.com/store-locator/details-directions/006123,https://www.cvs.com/immunizations/covid-19-vaccine,7500 BEECHMONT AVE,CINCINNATI,45255,Hamilton County
40.358732,-83.760658,Rite Aid #RA104767,Moderna - Ages 12 years and older,937-599-2314,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,230 SOUTH MAIN STREET,BELLEFONTAINE,43311-1702,Logan County
41.468918,-81.771695,Giant Eagle Pharmacy #0230 #G00074,Pfizer-BioNTech - Ages 12 years and older,216-941-5109,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3050 W 117TH ST,Cleveland,44111,Cuyahoga County
41.222533,-81.439701,"CVS Pharmacy, Inc. #04359",Moderna - Ages 12 years and older,(330) 650-0605,https://www.cvs.com/store-locator/details-directions/004359,https://www.cvs.com/immunizations/covid-19-vaccine,5783 DARROW RD.,HUDSON,44236,Summit County
40.093049,-82.82552,Giant Eagle Pharmacy #6528 #G00208,Moderna - Ages 12 years and older,614-939-4102,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,5461 New Albany Road West,New Albany,43054,Franklin County
41.486464,-81.791206,Giant Eagle Pharmacy #5831 #G00173,Pfizer-BioNTech - Ages 12 years and older,216-226-1600,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,14100 Detroit Avenue,Lakewood,44107,Cuyahoga County
39.957317,-82.931274,"CVS Pharmacy, Inc. #06153",Moderna - Ages 12 years and older,(614) 235-3024,https://www.cvs.com/store-locator/details-directions/006153,https://www.cvs.com/immunizations/covid-19-vaccine,2532 E. MAIN ST.,COLUMBUS,43209,Franklin County
39.738608,-82.63569,Giant Eagle Pharmacy #6538 #G00212,Moderna - Ages 12 years and older,740-654-5219,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1394 Ety Shops Way,Lancaster,43130,Fairfield County
41.10568,-81.241061,Giant Eagle Pharmacy #4095 #G00157,Pfizer-BioNTech - Ages 12 years and older,330-325-7967,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4246 State Rt. 44,Rootstown,44272,Portage County
41.237108,-80.743528,Giant Eagle Pharmacy #4051 #G00146,Pfizer-BioNTech - Ages 12 years and older,330-856-1324,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,8202 East Market St.,Warren,44484,Trumbull County
40.051822,-82.86238,Giant Eagle Pharmacy #6501 #G00192,Pfizer-BioNTech - Ages 12 years and older,614-939-5280,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1250 N. Hamilton Rd,Columbus,43230,Franklin County
41.583299,-81.218233,Giant Eagle Pharmacy #4098 #G00160,Moderna - Ages 12 years and older,440-286-8680,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,351 Center St.,Chardon,44024,Geauga County
39.980499,-82.820806,Giant Eagle Pharmacy #6513 #G00199,Moderna - Ages 12 years and older,614-866-3079,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,6867 East Broad Street,Columbus,43213,Franklin County
39.953746,-83.128627,Giant Eagle Pharmacy #6519 #G00203,Pfizer-BioNTech - Ages 12 years and older,614-878-8942,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4780 West Broad Street,Columbus,43228,Franklin County
41.01222,-81.552415,Acme Pharmacy,Moderna - Ages 12 years and older,(330)644-0350,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,3235 Manchester Rd,Akron,44319,Summit County
41.112849,-81.574195,Acme Pharmacy,Pfizer-BioNTech - Ages 12 years and older,(330)867-2740,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,1835 W. Market St.,Akron,44313,Summit County
41.150702,-81.861204,Giant Eagle Pharmacy #5839 #G00175,Pfizer-BioNTech - Ages 12 years and older,330-721-8028,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,870 N Court Street,Medina,44256,Medina County
41.237457,-81.347998,Giant Eagle Pharmacy #5863 #G00177,Moderna - Ages 12 years and older,330-626-2407,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,1280 State Route 303,Streetsboro,44241,Portage County
39.876617,-83.061474,Giant Eagle Pharmacy #6526 #G00206,Moderna - Ages 12 years and older,614-875-8591,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,2173 Stringtown Rd,Grove City,43123,Franklin County
41.112849,-81.574195,Acme Pharmacy,Moderna - Ages 12 years and older,(330)867-2740,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,1835 W. Market St.,Akron,44313,Summit County
41.459906,-81.864181,Giant Eagle Pharmacy #1297 #G00093,Moderna - Ages 12 years and older,440-356-3287,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,22160 Center Ridge Road,Rocky River,44116,Cuyahoga County
41.404227,-81.612242,Giant Eagle Pharmacy #0218 #G00069,Moderna - Ages 12 years and older,216-662-8466,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,5744 Transportation Blvd,Garfield Heights,44125,Cuyahoga County
41.023465,-80.746905,Giant Eagle Pharmacy #6385 #G00188,Moderna - Ages 12 years and older,330-286-0012,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,525 East Main St,Canfield,44406,Mahoning County
41.521627,-81.521555,Giant Eagle Pharmacy #0440 #G00077,Pfizer-BioNTech - Ages 12 years and older,216-297-2001,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4401 Mayfield Rd.,South Euclid,44121,Cuyahoga County
41.524118,-81.339314,Giant Eagle Pharmacy #0203 #G00063,Pfizer-BioNTech - Ages 12 years and older,440-729-5457,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,12692 Chillicothe Road,Chesterland,44026,Geauga County
39.986196,-83.027558,Giant Eagle Pharmacy #6539 #G00213,Moderna - Ages 12 years and older,614-294-2344,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,840 W. 3rd Avenue,Columbus,43212,Franklin County
41.166481,-80.666851,Giant Eagle Pharmacy #4002 #G00130,Moderna - Ages 12 years and older,330-759-9348,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4700 Belmont Avenue,Youngstown,44505,Trumbull County
41.427792,-82.079355,Giant Eagle Pharmacy #0231 #G00075,Pfizer-BioNTech - Ages 12 years and older,440-934-5377,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,5231 Detroit Road,Sheffield Village,44054,Lorain County
41.024349,-80.592618,Giant Eagle Pharmacy #1478 #G00100,Moderna - Ages 12 years and older,330-757-4099,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,3130 Center Rd.,Poland,44514,Mahoning County
41.047856,-81.441976,Acme Pharmacy,Moderna - Ages 12 years and older,(330)733-9995,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,2420 Wedgewood Dr,Akron,44312,Summit County
41.086043,-81.443817,Acme Pharmacy,Moderna - Ages 12 years and older,(330) 633-2200,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,600 South Ave.,Tallmadge,44278,Summit County
40.160732,-83.09376,Giant Eagle Pharmacy #6527 #G00207,Moderna - Ages 12 years and older,614-889-8438,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4000 West Powell Road,Powell,43065,Delaware County
41.145225,-81.474975,Acme Pharmacy,Moderna - Ages 12 years and older,(330)923-5766,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,2630 Bailey Rd.,Cuyahoga Falls,44221,Summit County
40.064221,-83.095688,Giant Eagle Pharmacy #6504 #G00194,Moderna - Ages 12 years and older,614-923-0481,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,4747 Sawmill Rd,Columbus,43220,Franklin County
41.465973,-81.505635,Giant Eagle Pharmacy #5830 #G00172,Pfizer-BioNTech - Ages 12 years and older,216-831-8080,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,24601 Chagrin Blvd.,Beachwood,44122,Cuyahoga County
41.145225,-81.474975,Acme Pharmacy,Pfizer-BioNTech - Ages 12 years and older,(330)923-5766,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,2630 Bailey Rd.,Cuyahoga Falls,44221,Summit County
41.801498,-81.055631,Giant Eagle Pharmacy #4097 #G00159,Pfizer-BioNTech - Ages 12 years and older,440-428-6111,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,6556 N. Ridge Road,Madison,44057,Lake County
39.422297,-81.448756,Giant Eagle Pharmacy #6510 #G00197,Pfizer-BioNTech - Ages 12 years and older,740-374-3127,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,128 Gross Street,Marietta,45750,Washington County
41.101107,-80.756949,Giant Eagle Pharmacy #4078 #G00152,Pfizer-BioNTech - Ages 12 years and older,330-793-9345,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,5220 Mahoning Avenue,Youngstown,44515,Mahoning County
39.422297,-81.448756,Giant Eagle Pharmacy #6510 #G00197,Moderna - Ages 12 years and older,740-374-3127,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,128 Gross Street,Marietta,45750,Washington County
41.072017,-80.657056,Rite Aid #RA103117,Moderna - Ages 12 years and older,330-782-8240,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2701 MARKET STREET,YOUNGSTOWN,44507-1612,Mahoning County
41.521386,-81.452402,Giant Eagle Pharmacy #5836 #G00174,Pfizer-BioNTech - Ages 12 years and older,440-449-3940,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,6259 Mayfield Road,Mayfield Heights,44124,Cuyahoga County
41.086043,-81.443817,Acme Pharmacy,Pfizer-BioNTech - Ages 12 years and older,(330) 633-2200,http://www.acmestores.com,http://gettheshot.coronavirus.ohio.gov,600 South Ave.,Tallmadge,44278,Summit County
41.309474,-81.442068,Giant Eagle Pharmacy #0224 #G00071,Pfizer-BioNTech - Ages 12 years and older,330-405-7105,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,8960 Darrow RD,Twinsburg,44087,Summit County
41.367287,-81.856066,Giant Eagle Pharmacy #2108 #G00109,Pfizer-BioNTech - Ages 12 years and older,440-826-9104,http://www.gianteagle.com/COVIDvaccine,http://www.gianteagle.com/COVIDvaccine,50 West Bridge St,Berea,44017,Cuyahoga County
